Ticker	Yearly Change	Percentage Charge	Stock Volume	Quote at BoY	Quote at EoY	LTM_Max	LTM_Min			Ticker	Value
BRC	-4.36	-15.95%	 59,276,400 	27.34	22.98	28.91	19.52				
BRFS	-9.53	-40.81%	 398,436,000 	23.35	13.82	24.33	13.82				
BRK.A	-28200	-12.48%	 60,700 	226000	197800	226680	10000				
BRK.B	-18.11	-12.06%	 907,803,100 	150.15	132.04	151.37	127.74				
BRO	-0.81	-2.46%	 167,024,300 	32.91	32.1	34.47	30.74				
BRS	-39.89	-60.63%	 135,175,700 	65.79	25.9	65.79	22.75				
BRSS	8.14	61.85%	 41,653,900 	13.16	21.3	23.91	12.4				
BRT	-0.64	-9.17%	 1,801,400 	6.98	6.34	7.35	6.17				
BRX	0.98	3.95%	 417,192,700 	24.84	25.82	27.39	22.23				
BSAC	-2.08	-10.55%	 105,192,900 	19.72	17.64	22.61	17.38				
BSBR	-1.13	-22.51%	 345,633,900 	5.02	3.89	5.93	3.03				
BSD	-0.23	-1.63%	 3,620,100 	14.08	13.85	14.27	13.01				
BSE	0.46	3.47%	 2,965,600 	13.26	13.72	13.76	12.78				
BSL	-1.89	-11.29%	 13,060,000 	16.74	14.85	17.77	14.45				
BSM	-3.81	-20.89%	 59,948,300 	18.24	14.43	18.24	12.51				
BSMX	-1.69	-16.31%	 366,002,100 	10.36	8.67	11.71	7.13				
BST	-0.28	-1.59%	 27,876,000 	17.59	17.31	18.46	15.4				
BSX	5.19	39.17%	 2,555,906,400 	13.25	18.44	18.94	13.22				
BT	3.615	11.66%	 36,265,000 	30.995	34.61	37.49	29.3				
BTA	0.2	1.77%	 9,278,200 	11.3	11.5	11.76	10.69				
BTE	-13.37	-80.49%	 375,647,300 	16.61	3.24	19.82	2.57				
BTO	4.47	18.97%	 15,979,700 	23.56	28.03	29.31	21.39				
BTT	1.48	7.37%	 40,476,400 	20.09	21.57	21.75	19.55				
BTZ	-0.58	-4.49%	 61,500,400 	12.92	12.34	13.63	11.69				
BUD	12.68	11.29%	 411,828,900 	112.32	125	129.14	103.86				
BUI	-3.96	-19.09%	 12,663,900 	20.74	16.78	20.86	15.98				
BURL	-4.36	-9.23%	 350,871,700 	47.26	42.9	61.02	40.7				
BVN	-5.28	-55.23%	 410,228,700 	9.56	4.28	12.37	3.88				
BW	0.97	4.87%	 51,640,600 	19.9	20.87	21.35	16.08				
BWA	-11.72	-21.33%	 509,492,300 	54.95	43.23	63.01	38.89				
BWG	-5.13	-30.70%	 24,295,500 	16.71	11.58	17.47	11.1				
BWP	-4.79	-26.96%	 248,237,800 	17.77	12.98	18.13	10.76				
BWXT	7.32	29.94%	 101,172,800 	24.45	31.77	32.23	24.12				
BX	-4.59	-13.57%	 1,166,342,500 	33.83	29.24	43.96	27.8				
BXC	-6.3	-54.31%	 18,655,900 	11.6	5.3	12.3	4.6				
BXE	-2.43	-66.76%	 224,825,900 	3.64	1.21	3.7	0.95				
BXMT	-2.38	-8.17%	 171,395,300 	29.14	26.76	31.54	26.5				
BXMX	1.32	10.90%	 59,813,900 	12.11	13.43	13.64	11.91				
BXP	-1.15	-0.89%	 202,445,500 	128.69	127.54	144.74	108.65				
BXP-B	2	8.61%	 3,604,500 	23.22	25.22	25.83	23.2				
BXS	1.48	6.57%	 155,311,400 	22.51	23.99	26.93	19.76				
BYD	7.09	55.48%	 341,291,800 	12.78	19.87	21.12	12.16				
BYM	0.5	3.48%	 12,487,500 	14.38	14.88	15.12	13.36				
BZH	-7.87	-40.65%	 154,205,900 	19.36	11.49	21.08	11.28				
C	-2.36	-4.36%	 4,644,838,300 	54.11	51.75	60.34	46.95				
C-C	1.55	6.35%	 16,663,500 	24.4	25.95	25.95	24.19				
C-J	0.89	3.28%	 17,607,100 	27.12	28.01	28.23	26.85				
C-K	1.28	4.82%	 48,987,000 	26.58	27.86	27.86	26.1				
C-L	1.24	4.73%	 11,816,700 	26.23	27.47	27.49	25.96				
C-N	-0.59	-2.22%	 41,348,800 	26.58	25.99	26.86	25.34				
C-P	0.28	1.00%	 1,562,500 	28.03	28.31	30.2	27.6				
C.A	-0.69	-79.31%	 15,132,600 	0.87	0.18	0.88	0.18				
CAA	-3.24	-7.87%	 84,219,700 	41.16	37.92	43	36.44				
CAB	-5.98	-11.35%	 286,413,700 	52.71	46.73	58.3	33.42				
CABO	34.66	8.69%	 5,511,400 	399	433.66	490.48	380.5				
CACI	6.6	7.66%	 36,659,000 	86.18	92.78	103.31	73.58				
CAE	-1.92	-14.76%	 10,004,600 	13.01	11.09	13.07	10.19				
CAF	-10.46	-34.44%	 75,637,600 	30.37	19.91	37.85	19.8				
CAG	5.88	16.21%	 804,675,100 	36.28	42.16	45.49	33.57				
CAH	8.54	10.58%	 541,834,500 	80.73	89.27	91.5	76.72				
CAI	-3.07	-23.35%	 15,562,100 	13.15	10.08	13.16	9.06				
CAJ	-1.53	-4.83%	 65,747,200 	31.66	30.13	37.92	28.71				
CAL	-4.11	-13.29%	 39,659,700 	30.93	26.82	33.63	26.3				
CALX	-2.15	-21.46%	 75,239,900 	10.02	7.87	10.55	6.91				
CAPL	-14.37	-35.67%	 31,058,300 	40.29	25.92	40.29	20.97				
CAS	-6.39	-80.08%	 65,118,800 	7.98	1.59	8.13	1.59				
CAT	-23.57	-25.75%	 1,574,293,500 	91.53	67.96	91.88	63.79				
CATO	-5.36	-12.71%	 38,500,100 	42.18	36.82	44.61	32.81				
CB	29.17	28.19%	 366,956,800 	103.47	132.64	134.27	94.56				
CBA	-7.77	-48.68%	 66,173,200 	15.96	8.19	16.88	6.64				
CBB	2.05	12.85%	 232,673,400 	15.95	18	20.45	14.65				
CBB-B	-1.23	-2.50%	 656,000 	49.24	48.01	49.94	47.77				
CBD	-26.31	-71.44%	 188,901,400 	36.83	10.52	37.32	10.44				
CBG	0.33	0.96%	 479,677,700 	34.25	34.58	38.92	30.93				
CBI	-2.99	-7.12%	 496,269,600 	41.98	38.99	58.63	34.51				
CBK	-4.06	-71.10%	 119,774,600 	5.71	1.65	6.45	1				
CBL	-7.05	-36.30%	 388,348,900 	19.42	12.37	21.28	12.17				
CBL-D	0.09	0.36%	 8,602,100 	25.2	25.29	26.25	24.67				
CBL-E	-0.17	-0.68%	 4,488,100 	25.12	24.95	26.59	23.83				
CBM	25.47	117.81%	 108,819,000 	21.62	47.09	53.82	21.34				
CBO	0	0.00%	 83,800 	1	1	24	1				
CBPX	-0.27	-1.52%	 87,398,500 	17.73	17.46	23.96	16.32				
CBR	-0.04	-1.13%	 37,935,500 	3.55	3.51	4.16	3.06				
CBS	-8.21	-14.84%	 1,328,688,100 	55.34	47.13	63.35	38.67				
CBS.A	-4.1	-7.29%	 1,111,600 	56.22	52.12	71.25	42.56				
CBT	-2.98	-6.79%	 106,487,700 	43.86	40.88	47.86	30.9				
CBU	1.81	4.75%	 41,694,500 	38.13	39.94	43.13	33.6				
CBX	24.14	224.14%	 6,260,100 	10.77	34.91	35.17	0.12				
CBZ	1.3	15.19%	 76,832,000 	8.56	9.86	11.33	8.28				
CC	-11.15	-67.53%	 390,704,300 	16.51	5.36	16.51	4.72				
CCC	-3.53	-16.99%	 66,609,600 	20.78	17.25	23.06	14.83				
CCE	5.02	11.35%	 636,212,000 	44.22	49.24	53.39	41.75				
CCI	7.75	9.85%	 584,778,200 	78.7	86.45	88.71	76.58				
CCI-A	4.69	4.57%	 9,887,600 	102.58	107.27	109.31	100.37				
CCJ	-4.08	-24.86%	 454,010,600 	16.41	12.33	17.58	11.31				
CCK	-0.2	-0.39%	 208,507,000 	50.9	50.7	56.63	44.31				
CCL	9.15	20.19%	 1,016,834,700 	45.33	54.48	55.14	42.65				
CCM	-1.57	-24.49%	 14,138,300 	6.41	4.84	7.99	4.41				
CCO	-5	-47.21%	 44,609,700 	10.59	5.59	11.61	4.78				
CCP	-5.01	-14.08%	 78,632,200 	35.58	30.57	35.61	29.91				
CCS	0.43	2.49%	 28,213,700 	17.28	17.71	23.39	14.59				
CCU	3.11	16.77%	 34,653,000 	18.55	21.66	25.2	17.73				
CCV	0.32	1.26%	 4,924,100 	25.34	25.66	26.53	24.85				
CCZ	-8.39	-16.45%	 993,100 	51	42.61	51.5	42.61				
CDE	-2.63	-51.47%	 747,679,200 	5.11	2.48	7.27	2.41				
CDI	-10.95	-61.83%	 19,247,600 	17.71	6.76	18.72	6.52				
CDR	-0.26	-3.54%	 89,112,600 	7.34	7.08	8.24	5.9				
CDR-B	-1.58	-6.01%	 4,669,500 	26.28	24.7	26.65	23.79				
CE	7.37	12.29%	 263,590,800 	59.96	67.33	73.72	53.41				
CEA	3.9	16.09%	 14,239,700 	24.24	28.14	49.5	22.21				
CEB	-11.14	-15.36%	 47,189,700 	72.53	61.39	90.2	58.98				
CEE	-3.15	-15.93%	 5,058,900 	19.78	16.63	23.7	16.63				
CEL	-2.45	-28.32%	 21,459,500 	8.65	6.2	8.65	3.55				
CELP	-5.5	-38.46%	 9,081,300 	14.3	8.8	19.23	7.29				
CEM	-12.42	-45.00%	 73,939,300 	27.6	15.18	27.63	12.7				
CEN	-7.63	-42.99%	 32,220,300 	17.75	10.12	19.68	8.19				
CEO	-31.06	-22.93%	 54,443,400 	135.44	104.38	174.88	98.91				
CEQP	-60.22	-74.35%	 337,250,600 	81	20.78	83.6	13.32				
CF	-13.698	-25.13%	 446,729,900 	54.508	40.81	68.92	40.07				
CFC-B	-0.12	-0.47%	 18,955,100 	25.75	25.63	26.05	25.34				
CFG	1.33	5.35%	 1,240,834,000 	24.86	26.19	28.32	22.63				
CFI	3.79	17.48%	 18,046,100 	21.68	25.47	33.85	20.09				
CFR	-10.64	-15.06%	 148,928,400 	70.64	60	80.1	59.4				
CFR-A	1.81	7.68%	 2,620,100 	23.58	25.39	25.63	23.58				
CFX	-28.22	-54.72%	 314,182,900 	51.57	23.35	53.47	22				
CGA	0.01	0.66%	 24,282,700 	1.52	1.53	2.36	1.51				
CGG	-99.2	-52.54%	 5,501,500 	188.8	89.6	251.84	83.84				
CGI	-12.8	-56.41%	 63,171,700 	22.69	9.89	28.27	9.67				
CHA	-12.26	-20.88%	 13,428,800 	58.71	46.45	78.28	43.67				
CHCT	-1.32	-6.68%	 11,926,100 	19.75	18.43	20.15	15.9				
CHD	3.035	7.70%	 190,105,800 	39.405	42.44	45.285	38.78				
CHE	44.13	41.76%	 37,761,600 	105.67	149.8	158.74	101.14				
CHGG	-0.18	-2.60%	 156,044,900 	6.91	6.73	8.75	6.44				
CHH	-5.61	-10.01%	 40,719,700 	56.02	50.41	64.85	46.62				
CHK	-15.07	-77.01%	 5,359,638,700 	19.57	4.5	21.26	3.72				
CHK-D	-73.7	-81.08%	 2,249,400 	90.9	17.2	93.45	15.31				
CHKR	-2.35	-43.76%	 47,649,100 	5.37	3.02	9.03	3.02				
CHL	-2.49	-4.23%	 214,090,600 	58.82	56.33	75	56.29				
CHMI	-5.49	-29.69%	 6,649,300 	18.49	13	18.49	12.95				
CHMT	2.54	10.27%	 162,320,400 	24.73	27.27	32.08	21.52				
CHN	-2.71	-14.87%	 13,006,500 	18.23	15.52	22.22	14.64				
CHS	-5.54	-34.18%	 580,456,400 	16.21	10.67	18.38	10.67				
CHS-A	-0.47	-1.79%	 1,973,600 	26.3	25.83	27.4	25.17				
CHSP	-12.05	-32.38%	 96,644,000 	37.21	25.16	38.9	25.16				
CHT	0.6	2.04%	 46,885,900 	29.43	30.03	32.61	29.01				
CHU	-1.39	-10.33%	 140,289,600 	13.45	12.06	19.8	11.53				
CI	43.42	42.19%	 506,279,700 	102.91	146.33	169.77	101.06				
CIA	-0.17	-2.24%	 24,614,400 	7.6	7.43	10.05	5.37				
CIB	-21.13	-44.13%	 111,795,600 	47.88	26.75	48.07	24.04				
CIE	-3.49	-39.26%	 917,140,200 	8.89	5.4	11.04	5.27				
CIEN	1.28	6.59%	 746,831,400 	19.41	20.69	26.03	18.52				
CIF	-0.34	-12.78%	 11,647,100 	2.66	2.32	2.85	2.12				
CIG	-3.47	-69.82%	 934,042,400 	4.97	1.5	5.28	1.44				
CIG.C	-3.61	-67.48%	 538,600 	5.35	1.74	5.5	1.3				
CII	0.17	1.22%	 30,828,000 	13.97	14.14	15.62	12.95				
CIM	10.46	328.93%	 681,376,800 	3.18	13.64	15.94	3.07				
CINR	-2.27	-9.23%	 849,600 	24.59	22.32	24.59	21.45				
CIO	-0.62	-4.84%	 10,444,000 	12.8	12.18	13.44	10.35				
CIR	-18.13	-30.08%	 32,759,100 	60.28	42.15	60.28	39.63				
CIT	-8.13	-17.00%	 405,336,400 	47.83	39.7	48.51	39.61				
CIVI	11.76	69.05%	 22,871,900 	17.03	28.79	29.94	17.03				
CKH	-21.25	-28.79%	 40,081,700 	73.81	52.56	77.65	50.4				
CL	-2.57	-3.71%	 817,981,000 	69.19	66.62	71.46	60.37				
CLA	-0.5	-1.96%	 1,770,900 	25.45	24.95	26.1	24.4				
CLB	-11.6	-9.64%	 180,589,300 	120.34	108.74	132.48	89.1				
CLC	-16.96	-25.45%	 74,769,700 	66.64	49.68	67.04	46.54				
CLD	-7.1	-77.34%	 497,801,800 	9.18	2.08	9.26	2				
CLDT	-8.49	-29.31%	 61,414,800 	28.97	20.48	31.6	20.4				
CLF	-5.56	-77.87%	 1,859,150,300 	7.14	1.58	9.07	1.55				
CLGX	2.27	7.19%	 136,689,100 	31.59	33.86	42.18	30.75				
CLH	-6.4	-13.32%	 126,203,100 	48.05	41.65	58.87	40.22				
CLI	4.29	22.51%	 217,021,900 	19.06	23.35	24.12	16.9				
CLN-A	-1.31	-4.98%	 4,516,400 	26.28	24.97	27.49	24.43				
CLN-B	-1.52	-5.85%	 2,055,300 	25.98	24.46	26.29	22.1				
CLN-C	-2.97	-11.94%	 10,203,300 	24.88	21.91	24.88	19.95				
CLNY	-4.34	-18.22%	 262,536,100 	23.82	19.48	26.78	19				
CLR	-15.38	-40.09%	 1,132,430,600 	38.36	22.98	52.63	20				
CLS	-0.71	-6.05%	 89,156,800 	11.74	11.03	13.45	10.6				
CLW	-23.02	-33.58%	 36,090,200 	68.55	45.53	75.3	43.03				
CLX	22.62	21.71%	 223,426,300 	104.21	126.83	131.34	103.87				
CM	-20.08	-23.36%	 84,923,400 	85.95	65.87	85.95	64.73				
CMA	-5.01	-10.70%	 535,741,600 	46.84	41.83	52.65	40.41				
CMA.W	-3.94	-21.95%	 2,089,600 	17.95	14.01	23.69	12				
CMC	-2.6	-15.96%	 311,100,100 	16.29	13.69	17.29	12.99				
CMCM	0.9	5.95%	 288,973,200 	15.12	16.02	35.08	13.98				
CMG	-204.66	-29.90%	 177,296,800 	684.51	479.85	757.77	479.85				
CMI	-56.16	-38.95%	 493,741,900 	144.17	88.01	147.85	85.21				
CMN	18.88	43.64%	 31,701,800 	43.26	62.14	66.45	40.57				
CMO	-3.54	-28.83%	 231,515,200 	12.28	8.74	12.57	8.71				
CMO-E	-1.03	-4.16%	 4,214,900 	24.78	23.75	25.16	23.18				
CMP	-11.56	-13.31%	 65,692,300 	86.83	75.27	95.6	72.12				
CMR-B	-7.2	-29.57%	 1,437,500 	24.35	17.15	26.2	15.07				
CMR-C	-6.94	-27.05%	 4,685,700 	25.66	18.72	27.09	15.93				
CMR-D	-5.58	-22.39%	 5,609,300 	24.92	19.34	25.05	15.82				
CMRE	-7.19	-40.83%	 38,987,900 	17.61	10.42	20.35	8.82				
CMS	1.33	3.83%	 682,907,600 	34.75	36.08	38.2	31.39				
CMS-B	-7.51	-7.19%	 55,500 	104.51	97	104.99	95				
CMU	0.12	2.73%	 15,404,200 	4.39	4.51	4.68	4.1				
CNA	-3.56	-9.20%	 30,760,400 	38.71	35.15	43.4	34.24				
CNC	13.885	26.74%	 379,621,800 	51.925	65.81	81.48	51.925				
CNCO	-1.51	-19.64%	 20,927,200 	7.69	6.18	8.2	5.2				
CNHI	-1.22	-15.14%	 375,628,400 	8.06	6.84	9.64	6.38				
CNI	-13.03	-18.91%	 351,686,200 	68.91	55.88	70.87	52.73				
CNK	-2.15	-6.04%	 181,184,600 	35.58	33.43	45.52	31.56				
CNNX	-14.27	-59.16%	 34,124,900 	24.12	9.85	25.41	8.84				
CNO	1.87	10.86%	 384,688,100 	17.22	19.09	20.77	14.99				
CNP	-5.07	-21.64%	 1,034,340,100 	23.43	18.36	23.63	16.14				
CNQ	-9.05	-29.31%	 951,298,800 	30.88	21.83	34.15	19.05				
CNS	-11.6	-27.57%	 33,296,500 	42.08	30.48	46.86	26.47				
CNX	-25.91	-76.63%	 1,552,368,700 	33.81	7.9	34.34	6.5				
CNXC	-6.14	-39.84%	 13,985,700 	15.41	9.27	15.9	8.32				
CO	1.85	40.93%	 54,455,100 	4.52	6.37	7.65	4.27				
CODI	-0.36	-2.22%	 34,142,000 	16.25	15.89	17.5	15.15				
COF	-10.37	-12.56%	 726,743,700 	82.55	72.18	91.71	71.55				
COF-C	1.91	7.78%	 23,891,300 	24.54	26.45	26.45	24.54				
COF-D	1.65	6.37%	 22,132,100 	25.9	27.55	27.59	25.76				
COF-F	1.88	7.70%	 14,587,700 	24.41	26.29	26.35	24.41				
COF-P	1.51	6.19%	 18,189,700 	24.4	25.91	25.99	24.39				
COF.W	-9.76	-23.74%	 1,494,900 	41.11	31.35	49.73	29.83				
COG	-11.92	-40.26%	 1,592,241,000 	29.61	17.69	35.4	15.03				
COH	-4.83	-12.86%	 1,093,413,500 	37.56	32.73	43.56	27.44				
COL	7.82	9.26%	 199,891,200 	84.48	92.3	99	79.25				
COO	-27.89	-17.21%	 119,279,600 	162.09	134.2	189.09	130.34				
COP	-22.37	-32.39%	 2,109,986,200 	69.06	46.69	69.88	42.19				
COR	17.67	45.25%	 61,591,800 	39.05	56.72	60.1	39.05				
COR-A	-7.34	-28.73%	 2,836,900 	25.55	18.21	26.75	15				
CORR	-17.56	-54.20%	 103,100,400 	32.4	14.84	35.25	13.59				
COT	4.11	59.74%	 161,250,000 	6.88	10.99	11.72	6.88				
COTY	4.97	24.06%	 357,376,900 	20.66	25.63	32.68	18.71				
CP	-65.09	-33.78%	 260,549,500 	192.69	127.6	197.47	123.03				
CPA	-55.38	-53.43%	 160,124,000 	103.64	48.26	119.12	40.39				
CPAC	-1.08	-12.37%	 8,331,600 	8.73	7.65	8.81	5.54				
CPB	8.55	19.43%	 401,038,800 	44	52.55	53.72	43.04				
CPE	2.89	53.03%	 546,516,900 	5.45	8.34	10.01	4.78				
CPE-A	0.18	0.43%	 1,725,400 	41.63	41.81	50.74	40.27				
CPF	0.52	2.42%	 69,913,600 	21.5	22.02	25.11	18.96				
CPG	-11.51	-49.70%	 162,623,000 	23.16	11.65	26.71	9.55				
CPK	7.09	14.28%	 13,783,200 	49.66	56.75	60.31	45.54				
CPL	-6.15	-45.32%	 99,606,000 	13.57	7.42	14.4	6.95				
CPN	-7.66	-34.61%	 1,130,204,700 	22.13	14.47	23.26	11.8				
CPPL	-9.31	-34.75%	 122,921,200 	26.79	17.48	28.63	11.25				
CPS	19.71	34.05%	 14,330,400 	57.88	77.59	80.15	50.96				
CPT	2.92	3.95%	 167,231,100 	73.84	76.76	81.28	69.45				
CR	-10.86	-18.50%	 100,267,200 	58.7	47.84	69.78	45.27				
CRC	-3.18	-57.71%	 1,694,642,600 	5.51	2.33	9.7	1.91				
CRCM	-1.12	-13.53%	 27,620,000 	8.28	7.16	8.32	5.01				
CRD.A	-3.5	-40.84%	 6,369,900 	8.57	5.07	8.57	4.95				
CRD.B	-4.97	-48.35%	 7,938,800 	10.28	5.31	10.28	5.08				
CRH	4.81	20.03%	 103,655,600 	24.01	28.82	30.95	22.51				
CRI	1.72	1.97%	 168,539,200 	87.31	89.03	108.98	80.98				
CRK	-24.7	-72.54%	 533,093,400 	34.05	9.35	35.15	4.95				
CRL	16.75	26.32%	 113,261,600 	63.64	80.39	84.2	61.59				
CRM	19.09	32.19%	 1,046,610,400 	59.31	78.4	82.14	55.11				
CRR	-22.85	-57.05%	 183,117,500 	40.05	17.2	46	15.4				
CRS	-18.98	-38.54%	 117,804,300 	49.25	30.27	49.25	27.92				
CRT	-4.31	-24.88%	 6,295,700 	17.32	13.01	23.28	12.02				
CRY	-0.55	-4.85%	 21,860,700 	11.33	10.78	12.19	9.5				
CS	-3.39	-13.52%	 384,173,500 	25.08	21.69	29.69	20.48				
CSC	-30.37	-48.17%	 403,486,400 	63.05	32.68	71.74	29.79				
CSI	-1.08	-5.58%	 5,124,400 	19.34	18.26	20.1	18.07				
CSL	-1.55	-1.72%	 107,027,400 	90.24	88.69	104.6	84.11				
CSLT	-7.43	-63.50%	 194,062,000 	11.7	4.27	11.7	3.62				
CSRA	-1.51	-4.79%	 67,290,900 	31.51	30	31.51	26.67				
CSS	0.74	2.68%	 6,137,900 	27.64	28.38	31.13	25				
CST	-4.47	-10.25%	 173,025,100 	43.61	39.14	45.07	32.97				
CSTM	-8.73	-53.13%	 294,826,600 	16.43	7.7	20.51	3.66				
CSU	-4.05	-16.26%	 52,918,100 	24.91	20.86	27.5	19.35				
CSV	3.15	15.04%	 29,811,800 	20.95	24.1	25.59	20.05				
CTB	3.2	9.24%	 169,646,700 	34.65	37.85	43.69	31.46				
CTL	-14.42	-36.43%	 1,225,555,000 	39.58	25.16	40.52	24.38				
CTLT	-2.85	-10.22%	 179,663,900 	27.88	25.03	34.21	23.98				
CTR	-9.08	-42.45%	 49,189,900 	21.39	12.31	21.69	9.98				
CTS	-0.19	-1.07%	 23,063,400 	17.83	17.64	20.16	15.47				
CTT	-0.01	-0.09%	 36,678,500 	11.32	11.31	12.2	9.74				
CTU	0.03	0.12%	 5,430,600 	25.95	25.98	26.74	25.45				
CTV	0.11	0.43%	 15,034,200 	25.64	25.75	26.77	24.94				
CTW	-1.26	-4.68%	 7,616,200 	26.92	25.66	27.37	24.98				
CTX	-0.41	-1.57%	 7,053,600 	26.09	25.68	26.63	25.21				
CTY	0.74	3.07%	 26,132,400 	24.1	24.84	25.37	23.88				
CTZ	0.35	1.41%	 10,198,100 	24.83	25.18	25.33	24.11				
CUB	-5.39	-10.24%	 32,768,100 	52.64	47.25	53.92	40.33				
CUB-A	-0.84	-3.11%	 3,354,800 	26.98	26.14	27.35	25.99				
CUB-C	0.94	3.68%	 2,972,700 	25.51	26.45	26.65	25.21				
CUBE	8.55	38.74%	 352,879,900 	22.07	30.62	31.42	22.07				
CUBI	7.76	39.88%	 43,098,400 	19.46	27.22	31	17.96				
CUBS	0.73	2.76%	 791,400 	26.46	27.19	27.73	26.13				
CUDA	-17.16	-47.88%	 134,939,800 	35.84	18.68	46.12	15.58				
CUK	11.93	26.52%	 73,093,500 	44.99	56.92	57.52	43.44				
CUZ	-1.99	-17.43%	 432,053,300 	11.42	9.43	11.6	8.75				
CVA	-6.52	-29.62%	 241,069,000 	22.01	15.49	22.83	13.79				
CVB	-0.24	-2.23%	 253,400 	10.76	10.52	11.88	10.15				
CVE	-8	-38.80%	 605,278,800 	20.62	12.62	20.75	12.01				
CVEO	-2.69	-65.45%	 509,935,200 	4.11	1.42	4.8	1.22				
CVG	4.52	22.19%	 139,070,600 	20.37	24.89	26.47	19.16				
CVI	0.64	1.65%	 80,227,700 	38.71	39.35	47.84	33.44				
CVO	-9.84	-58.57%	 83,285,500 	16.8	6.96	20.64	6.8				
CVRR	2.13	12.68%	 99,772,200 	16.8	18.93	22.53	13.83				
CVS	1.46	1.52%	 1,222,023,400 	96.31	97.77	113.45	91.56				
CVT	7.07	25.40%	 50,382,700 	27.84	34.91	36.88	24.66				
CVX	-22.22	-19.81%	 2,331,636,800 	112.18	89.96	112.78	70.02				
CW	-2.09	-2.96%	 56,080,800 	70.59	68.5	77.08	61.97				
CWEI	-34.23	-53.65%	 55,776,400 	63.8	29.57	72.98	28.72				
CWT	-1.34	-5.44%	 54,350,600 	24.61	23.27	25.96	19.68				
CX	-4.62	-45.34%	 3,457,100,700 	10.19	5.57	10.48	5.01				
CXE	0.03	0.61%	 19,186,300 	4.88	4.91	5.05	4.55				
CXH	0.57	6.08%	 7,090,600 	9.37	9.94	9.97	8.99				
CXO	-6.89	-6.91%	 420,909,400 	99.75	92.86	128.31	86.67				
CXP	-1.87	-7.38%	 163,694,500 	25.35	23.48	27.67	21.16				
CXW	-9.85	-27.11%	 182,228,800 	36.34	26.49	42.1	24.62				
CYD	-8.24	-43.37%	 10,541,800 	19	10.76	20.92	10.59				
CYH	-27.39	-50.80%	 479,484,600 	53.92	26.53	64.04	25.19				
CYS	-1.59	-18.23%	 400,096,200 	8.72	7.13	9.22	7.12				
CYS-A	-1.55	-6.37%	 2,106,800 	24.35	22.8	25.4	21.91				
CYS-B	-1.75	-7.38%	 4,032,100 	23.72	21.97	24.33	21				
CZZ	-4.06	-52.39%	 330,068,800 	7.75	3.69	8.06	2.75				
D	-9.26	-12.04%	 652,685,100 	76.9	67.64	79.27	64.89				
DAC	0.52	9.51%	 6,736,700 	5.47	5.99	6.62	4.57				
DAL	1.5	3.05%	 2,714,810,800 	49.19	50.69	52.26	40				
DAN	-7.94	-36.52%	 548,012,400 	21.74	13.8	23.2	13.11				
DAR	-7.64	-42.07%	 508,740,500 	18.16	10.52	18.25	9.1				
DATA	9.46	11.16%	 286,806,100 	84.76	94.22	128.74	77.58				
DB	-5.87	-19.55%	 509,919,200 	30.02	24.15	36.06	23.13				
DBD	-4.55	-13.14%	 151,308,500 	34.64	30.09	37.83	29.36				
DBL	0.75	3.05%	 20,113,600 	24.56	25.31	26.5	22.83				
DCA	-0.71	-15.71%	 20,396,800 	4.52	3.81	4.84	3.61				
DCI	-9.97	-25.81%	 170,101,300 	38.63	28.66	38.63	27.15				
DCM	5.9	40.41%	 44,584,700 	14.6	20.5	22.61	14.44				
DCO	-9.06	-35.84%	 16,216,100 	25.28	16.22	33.22	14.96				
DCT	1.71	4.80%	 231,704,400 	35.66	37.37	38.6	31.31				
DCUC	-3.93	-7.56%	 16,500,600 	52.01	48.08	54.21	46.7				
DD	-7.34	-9.93%	 1,493,236,600 	73.94	66.6	80.5	47.32				
DD-A	-3.5	-4.29%	 217,200 	81.5	78	88.45	76.75				
DD-B	-7.1	-6.83%	 488,600 	104	96.9	109	93				
DDC	-7.73	-43.04%	 113,992,200 	17.96	10.23	20.08	7.61				
DDD	-24.18	-73.56%	 724,186,000 	32.87	8.69	32.87	8.52				
DDE	0.14	16.87%	 7,153,100 	0.83	0.97	1.21	0.83				
DDF	-1.03	-10.46%	 4,941,600 	9.85	8.82	10.42	8.27				
DDR	-1.52	-8.28%	 882,189,100 	18.36	16.84	20.36	14.75				
DDR-J	-0.27	-1.06%	 3,535,400 	25.47	25.2	26.78	24.8				
DDR-K	0.08	0.32%	 4,810,400 	25.02	25.1	26.31	24.31				
DDS	-59.47	-47.51%	 132,612,900 	125.18	65.71	142.22	65.71				
DDT	0.84	3.23%	 1,478,600 	26.04	26.88	26.88	25.84				
DE	-12.2	-13.79%	 785,613,300 	88.47	76.27	97.33	72.89				
DEA	1.68	10.84%	 33,788,900 	15.5	17.18	18.27	15.29				
DECK	-43.84	-48.15%	 220,519,500 	91.04	47.2	94.1	46.3				
DEI	2.78	9.79%	 278,810,800 	28.4	31.18	31.79	26.85				
DEL	-9.53	-13.93%	 10,366,700 	68.4	58.87	69.47	58.6				
DEO	-5.02	-4.40%	 151,254,200 	114.09	109.07	121.95	102.64				
DEX	-1.92	-17.04%	 14,972,500 	11.27	9.35	11.81	8.92				
DF	-2.23	-11.51%	 473,242,200 	19.38	17.15	19.56	15.41				
DFP	0.65	2.92%	 14,670,300 	22.25	22.9	23.96	21.39				
DFS	-11.87	-18.12%	 894,583,100 	65.49	53.62	65.49	50.6				
DFS-B	1.1	4.34%	 10,184,600 	25.34	26.44	26.7	25.16				
