Ticker	Yearly Change	Percentage Charge	Stock Volume	Quote at BoY	Quote at EoY	LTM_Max	LTM_Min			Ticker	Value
NEE-G	3.74	17.89%	 8,233,100 	20.9	24.64	25.39	20.9				
NEE-H	4.44	22.02%	 8,356,400 	20.16	24.6	25.27	20.16				
NEE-I	4.24	22.92%	 12,786,500 	18.5	22.74	23	18.5				
NEE-J	4.07	22.29%	 11,705,100 	18.26	22.33	22.8	18.26				
NEFF	-3.58	-24.11%	 14,405,000 	14.85	11.27	15.04	10.52				
NEM	-4.13	-17.93%	 2,063,792,900 	23.03	18.9	27.09	17.78				
NEP	1.75	5.47%	 41,738,900 	32	33.75	37.81	29.82				
NEU	69.38	20.76%	 11,991,500 	334.15	403.53	413.39	311.61				
NEV	2.25	17.36%	 14,660,900 	12.96	15.21	15.21	12.96				
NEWM	10.83	84.61%	 71,773,200 	12.8	23.63	24.33	11.93				
NEWR	0.85	2.50%	 11,278,300 	33.99	34.84	35.92	30.42				
NFG	-1.87	-2.62%	 117,425,900 	71.4	69.53	78.3	65.71				
NFJ	-1.71	-9.66%	 65,065,400 	17.71	16	19.18	15.93				
NFX	2.49	10.11%	 738,033,600 	24.63	27.12	44.98	23.56				
NGG	5.34	8.18%	 118,039,900 	65.32	70.66	77.13	63.34				
NGL	-6.51	-18.87%	 102,062,200 	34.5	27.99	45.67	23.44				
NGS	-4.53	-16.43%	 13,742,500 	27.57	23.04	34.81	21.23				
NGVC	-14.28	-33.64%	 39,571,700 	42.45	28.17	44.07	15.99				
NHF	7.24	19.21%	 60,992,300 	37.68	44.92	49.56	37.6				
NHI	13.86	24.71%	 43,064,900 	56.1	69.96	71.19	55.13				
NI	9.54	29.01%	 505,284,000 	32.88	42.42	44.31	32.29				
NID	0.99	8.60%	 34,384,400 	11.51	12.5	12.66	11.45				
NIE	1.16	5.94%	 21,707,100 	19.52	20.68	21.37	18.47				
NIM	1.01	10.47%	 6,411,600 	9.65	10.66	10.85	9.63				
NIQ	1.15	10.00%	 8,950,900 	11.5	12.65	12.95	11.5				
NJR	7.48	32.35%	 58,253,000 	23.12	30.6	31.98	22.09				
NKE	8.755	22.27%	 923,909,900 	39.32	48.075	49.665	35.255				
NKG	0.47	3.88%	 4,028,500 	12.1	12.57	13.04	12.05				
NKX	2.07	16.34%	 18,175,300 	12.67	14.74	14.74	12.67				
NL	-2.58	-23.08%	 5,019,800 	11.18	8.6	11.76	6.71				
NLS	6.75	80.07%	 62,503,900 	8.43	15.18	15.18	7.95				
NLSN	-1.16	-2.53%	 584,566,600 	45.89	44.73	49.51	41.04				
NLY	0.84	8.43%	 2,167,426,600 	9.97	10.81	11.92	9.97				
NLY-A	1.48	6.07%	 3,001,200 	24.4	25.88	26.06	24.4				
NLY-C	2.79	12.60%	 7,250,500 	22.15	24.94	25.23	22.15				
NLY-D	2.85	12.95%	 11,980,600 	22	24.85	25.04	22				
NM	-7.05	-63.17%	 260,418,600 	11.16	4.11	11.49	3.61				
NM-G	-5.51	-22.49%	 4,124,500 	24.5	18.99	26.1	17.25				
NM-H	-6.44	-25.87%	 4,660,300 	24.89	18.45	24.89	17.25				
NMBL	-17.8	-39.29%	 167,693,800 	45.3	27.5	56.23	20.55				
NMFC	-0.1	-0.66%	 114,815,400 	15.04	14.94	15.39	13.91				
NMI	1.79	17.67%	 4,789,100 	10.13	11.92	11.92	10.11				
NMK-B	-0.03	-0.03%	 205,200 	93.03	93	93.06	82.56				
NMK-C	1.9	2.09%	 122,900 	91	92.9	96.84	85				
NMM	-8.95	-46.81%	 134,256,000 	19.12	10.17	20.4	9.67				
NMR	-2.1	-27.03%	 112,140,000 	7.77	5.67	7.84	5.43				
NMS	-0.64	-4.27%	 754,500 	15	14.36	15.47	14.36				
NMT	1.12	9.24%	 3,474,900 	12.12	13.24	13.61	12.11				
NMY	0.73	6.12%	 12,404,100 	11.92	12.65	12.95	11.92				
NNA	-0.77	-17.50%	 104,630,600 	4.4	3.63	4.85	2.47				
NNC	1.06	8.86%	 7,559,100 	11.96	13.02	13.24	11.96				
NNI	4.19	9.94%	 24,040,400 	42.14	46.33	48.06	35.54				
NNN	9.04	29.81%	 290,212,500 	30.33	39.37	40.34	30.33				
NNN-D	3.29	14.85%	 9,976,200 	22.15	25.44	26.48	22.15				
NNN-E	5.25	27.63%	 10,951,600 	19	24.25	24.8	19				
NNY	1.03	11.76%	 6,061,700 	8.76	9.79	10.04	8.76				
NOA	-2.67	-45.96%	 19,744,500 	5.81	3.14	8.46	3.02				
NOAH	2.9	16.11%	 108,808,000 	18	20.9	23.84	12.53				
NOC	32.78	28.60%	 301,619,900 	114.61	147.39	152.24	110.8				
NOK	-0.25	-3.08%	 4,687,670,500 	8.11	7.86	8.66	6.66				
NORD	1.08	6.00%	 38,589,100 	18	19.08	20.87	14.55				
NOV	-14	-17.60%	 988,565,600 	79.53	65.53	86.43	61.55				
NOW	11.84	21.14%	 442,701,200 	56.01	67.85	70.81	46.42				
NP	17.5	40.92%	 19,299,000 	42.77	60.27	61.79	40.64				
NPK	-22.46	-27.90%	 6,491,600 	80.5	58.04	83.25	55.84				
NPO	5.11	8.86%	 48,113,300 	57.65	62.76	76.96	56.64				
NPTN	-3.68	-52.12%	 34,560,600 	7.06	3.38	8.41	2.42				
NPV	1.28	10.83%	 7,740,300 	11.82	13.1	13.5	11.82				
NQ	-10.79	-73.40%	 1,172,627,300 	14.7	3.91	21.39	3.46				
NQP	1.39	11.26%	 12,700,300 	12.34	13.73	14.03	12.34				
NR	-2.75	-22.38%	 187,205,700 	12.29	9.54	13.4	8.41				
NRF	8.26	30.71%	 1,665,548,100 	26.9	35.16	37.72	26.9				
NRF-A	1.29	5.36%	 1,924,100 	24.05	25.34	25.78	24.04				
NRF-B	2.19	9.65%	 7,906,200 	22.69	24.88	25.44	22.69				
NRF-C	1.76	7.36%	 3,856,000 	23.9	25.66	25.9	23.9				
NRF-D	1.75	7.51%	 6,731,100 	23.3	25.05	25.5	23.3				
NRF-E	0.34	1.37%	 16,216,200 	24.89	25.23	25.7	24.89				
NRG	-1.77	-6.16%	 1,005,226,700 	28.72	26.95	37.66	25.83				
NRK	0.38	3.04%	 32,683,400 	12.52	12.9	13.32	12.43				
NRP	-106.9	-53.61%	 119,616,900 	199.4	92.5	204	84				
NRT	-7.82	-39.14%	 6,517,200 	19.98	12.16	24.65	11.8				
NRZ	-0.59	-4.42%	 437,829,000 	13.36	12.77	13.72	11.58				
NS	6.76	13.26%	 124,948,300 	50.99	57.75	67.12	48.23				
NSAM	3.37	17.55%	 218,875,700 	19.2	22.57	22.66	16.46				
NSC	16.78	18.08%	 462,016,500 	92.83	109.61	117.2	87.76				
NSH	6.33	22.53%	 46,130,100 	28.09	34.42	44.91	27.68				
NSL	-0.58	-8.13%	 30,338,100 	7.13	6.55	7.27	6.31				
NSM	-8.77	-23.73%	 198,665,200 	36.96	28.19	37.7	26.26				
NSP	-2.24	-6.20%	 28,803,500 	36.13	33.89	36.13	27.01				
NSR	-22.06	-44.24%	 280,496,900 	49.86	27.8	49.86	24.14				
NSS	0.33	1.30%	 6,754,000 	25.47	25.8	27.63	25.35				
NTC	0.94	8.10%	 6,902,000 	11.6	12.54	12.72	11.6				
NTG	0.58	2.12%	 23,781,500 	27.35	27.93	29.94	25.09				
NTL	1.09	5.48%	 2,053,400 	19.9	20.99	25.91	15.9				
NTP	-2.75	-36.67%	 29,423,400 	7.5	4.75	8.11	4.18				
NTT	-1.43	-5.29%	 77,813,500 	27.04	25.61	33.96	25.27				
NTX	1.61	12.53%	 4,453,000 	12.85	14.46	15.1	12.85				
NTZ	-1.04	-40.15%	 4,150,100 	2.59	1.55	3.1	1.51				
NUE	-4.33	-8.11%	 475,619,400 	53.38	49.05	58.09	46.62				
NUM	1.15	9.19%	 8,751,400 	12.52	13.67	14.47	12.52				
NUO	1.41	10.13%	 6,957,500 	13.92	15.33	15.93	13.92				
NUS	-94.52	-68.38%	 449,600,200 	138.22	43.7	138.22	38.28				
NUV	0.61	6.75%	 75,871,200 	9.04	9.65	9.81	9.04				
NUW	2.26	14.87%	 7,038,900 	15.2	17.46	17.58	15.19				
NVGS	-5.88	-21.83%	 80,747,600 	26.94	21.06	31.5	15.26				
NVO	5.368	14.53%	 326,168,000 	36.952	42.32	49.03	36.722				
NVR	249.32	24.30%	 9,782,800 	1026.01	1275.33	1276.68	997.49				
NVRO	13.48	53.51%	 12,339,300 	25.19	38.67	39.37	25				
NVS	12.28	15.28%	 378,993,600 	80.38	92.66	96.65	78.2				
NW-C	0.94	3.73%	 2,847,100 	25.18	26.12	26.94	25.12				
NWE	13.26	30.61%	 54,283,000 	43.32	56.58	58.55	42.67				
NWHM	2.28	18.69%	 18,754,400 	12.2	14.48	15.84	11.75				
NWL	5.68	17.53%	 515,763,400 	32.41	38.09	38.41	28.49				
NWN	7.08	16.53%	 28,788,300 	42.82	49.9	52.46	40.36				
NWY	-1.73	-39.59%	 42,432,600 	4.37	2.64	4.83	2.34				
NX	-1.14	-5.72%	 65,202,400 	19.92	18.78	21.23	17.09				
NXC	1.94	14.37%	 3,539,900 	13.5	15.44	15.96	13.49				
NXJ	0	0.00%	 3,029,100 	13.47	13.47	13.55	13.29				
NXN	0.3	2.25%	 2,161,000 	13.35	13.65	14	13.18				
NXP	1.37	10.63%	 8,144,300 	12.89	14.26	14.27	12.81				
NXQ	1.24	10.03%	 6,611,200 	12.36	13.6	13.68	12.36				
NXR	1.36	10.56%	 5,879,000 	12.88	14.24	14.29	12.86				
NYC-U	0.92	1.88%	 1,232,500 	48.93	49.85	50.5	47.88				
NYCB	-0.85	-5.04%	 642,923,900 	16.85	16	17.34	14.82				
NYLD	7.13	17.82%	 106,604,800 	40.01	47.14	54.65	36.47				
NYRT	-0.16	-1.49%	 330,545,900 	10.75	10.59	12.12	10.21				
NYT	-2.65	-16.70%	 235,898,200 	15.87	13.22	17.26	11.22				
O	10.38	27.81%	 490,866,700 	37.33	47.71	49.57	37.33				
O-F	2.29	9.57%	 7,302,800 	23.93	26.22	27.09	23.82				
OAK	-7.01	-11.91%	 68,405,100 	58.84	51.83	61.68	45.5				
OAK-A	0.64	2.59%	 2,253,700 	24.75	25.39	25.6	24.45				
OAKS	0.38	3.65%	 31,366,600 	10.42	10.8	12.21	10.42				
OAS	-30.43	-64.79%	 726,852,700 	46.97	16.54	57.42	11.05				
OB	0.38	2.40%	 21,108,200 	15.82	16.2	16.69	13.59				
OC	-4.91	-12.06%	 374,254,600 	40.72	35.81	46.05	29				
OCIP	-11.6	-42.03%	 17,749,000 	27.6	16	28.08	14.77				
OCN	-40.35	-72.77%	 776,498,400 	55.45	15.1	56.39	14.32				
ODC	-5.21	-13.77%	 2,710,900 	37.84	32.63	37.84	24.6				
OEC	-0.76	-4.28%	 25,350,400 	17.75	16.99	18.27	13.15				
OFC	4.68	19.76%	 156,429,300 	23.69	28.37	29.29	23.69				
OFC-L	2.54	10.79%	 4,172,800 	23.54	26.08	26.88	23.54				
OFG	-0.69	-3.98%	 103,402,300 	17.34	16.65	18.96	14.37				
OFG-A	1.36	6.12%	 742,000 	22.24	23.6	26	19.89				
OFG-B	3.18	14.52%	 712,400 	21.9	25.08	25.08	19.64				
OFG-D	1.21	5.53%	 514,200 	21.89	23.1	25.2	20.55				
OGE	1.58	4.66%	 255,017,800 	33.9	35.48	39.08	33.18				
OGS	7.59	22.57%	 95,286,200 	33.63	41.22	44.19	32.25				
OHI	9.27	31.11%	 302,559,800 	29.8	39.07	40.29	29.56				
OI	-8.79	-24.57%	 310,101,000 	35.78	26.99	35.78	23.53				
OIA	0.78	12.58%	 24,764,300 	6.2	6.98	7.21	6.2				
OIB.C	8.55	104.27%	 444,880,600 	8.2	16.75	16.75	1.8				
OII	-20.07	-25.44%	 305,603,400 	78.88	58.81	78.88	57.49				
OIS	-52.82	-51.93%	 192,715,100 	101.72	48.9	107.58	42.42				
OKE	-12.39	-19.93%	 353,473,700 	62.18	49.79	70.98	44.3				
OKS	-13.02	-24.73%	 176,991,700 	52.65	39.63	59.43	38.23				
OLN	-6.08	-21.07%	 210,304,600 	28.85	22.77	28.85	21.22				
OLP	3.54	17.59%	 8,512,700 	20.13	23.67	24.29	20.02				
OMAM	2.29	16.42%	 27,242,600 	13.95	16.24	16.68	13.87				
OMC	3.1	4.17%	 415,164,500 	74.37	77.47	78.41	64.93				
OME	-1.72	-14.00%	 46,698,200 	12.29	10.57	15.53	9.02				
OMI	-1.45	-3.97%	 119,981,000 	36.56	35.11	37.49	31.72				
OMN	-0.97	-10.65%	 31,515,900 	9.11	8.14	10.91	5.15				
ONDK	-5.55	-19.84%	 18,623,600 	27.98	22.43	27.98	22.43				
OPY	-1.53	-6.17%	 8,613,200 	24.78	23.25	29.41	20.06				
ORA	-0.03	-0.11%	 17,016,100 	27.21	27.18	30.34	24.27				
ORAN	4.57	37.00%	 164,443,700 	12.35	16.92	17.89	11.95				
ORC	-0.49	-3.62%	 19,623,500 	13.54	13.05	14.9	12.85				
ORCL	6.71	17.54%	 3,823,180,900 	38.26	44.97	46.23	35.84				
ORI	-2.64	-15.29%	 364,641,500 	17.27	14.63	17.27	13.74				
ORN	-0.98	-8.15%	 27,087,000 	12.03	11.05	13.16	8.74				
OSK	-1.73	-3.43%	 177,157,600 	50.38	48.65	60.03	40.35				
OUT	-1.09	-3.90%	 21,271,500 	27.93	26.84	27.93	26.03				
OXM	-25.46	-31.56%	 22,285,600 	80.67	55.21	82.02	53.38				
OXY	-14.49	-15.24%	 1,131,649,700 	95.1	80.61	105.19	73.16				
OZM	-3.12	-21.08%	 284,502,100 	14.8	11.68	15.91	10.41				
P	-8.77	-32.97%	 2,087,326,500 	26.6	17.83	39.43	16.9				
PAA	-0.45	-0.87%	 265,764,400 	51.77	51.32	60.76	45.38				
PAC	9.98	18.75%	 15,869,800 	53.22	63.2	75.13	48.65				
PACD	-68.2	-59.51%	 143,918,500 	114.6	46.4	114.6	44.1				
PAG	1.91	4.05%	 88,908,800 	47.16	49.07	51.16	37.51				
PAGP	-3.27	-4.07%	 259,521,900 	80.31	77.04	95.97	69.63				
PAH	8.32	55.84%	 173,849,700 	14.9	23.22	28.7	13.83				
PAI	0.27	2.05%	 5,172,200 	13.18	13.45	13.89	13.08				
PAM	4.78	91.22%	 56,387,900 	5.24	10.02	11.8	4.04				
PANW	65.1	113.28%	 452,349,800 	57.47	122.57	127.43	55.66				
PAR	0.7	12.84%	 5,169,600 	5.45	6.15	6.18	3.78				
PAY	10.38	38.70%	 405,653,900 	26.82	37.2	38.38	25.45				
PAYC	10.98	71.53%	 27,249,800 	15.35	26.33	28.75	12.41				
PB	-8.03	-12.67%	 93,218,300 	63.39	55.36	67	53.21				
PBA	1.18	3.35%	 57,831,200 	35.23	36.41	48.49	31.59				
PBF	-4.82	-15.32%	 414,276,800 	31.46	26.64	32.24	22.12				
PBFX	-6.33	-22.87%	 24,815,700 	27.68	21.35	29.56	18.81				
PBH	-1.08	-3.02%	 87,008,100 	35.8	34.72	37.32	26.34				
PBI	1.07	4.59%	 555,659,700 	23.3	24.37	28.18	21.13				
PBI-B	2.19	8.95%	 7,698,900 	24.47	26.66	27.07	24.47				
PBR	-6.48	-47.02%	 7,733,747,800 	13.78	7.3	20.65	6.26				
PBR.A	-7.11	-48.40%	 3,233,705,500 	14.69	7.58	21.86	6.66				
PBT	-3.31	-25.74%	 39,823,900 	12.86	9.55	15.2	9.12				
PBYI	85.74	82.82%	 99,964,400 	103.53	189.27	275.07	54.99				
PCF	-0.15	-1.82%	 10,939,400 	8.26	8.11	8.73	7.88				
PCG	12.96	32.17%	 763,105,900 	40.28	53.24	54.98	39.6				
PCI	-1.83	-8.14%	 142,940,300 	22.48	20.65	23.93	20.19				
PCK	0.51	5.67%	 14,983,100 	9	9.51	9.98	9				
PCM	-1	-8.58%	 7,374,500 	11.65	10.65	12.32	10.64				
PCN	-0.69	-4.37%	 24,848,100 	15.8	15.11	17.24	15.11				
PCQ	2.64	20.29%	 11,206,000 	13.01	15.65	15.65	13.01				
PDI	1.61	5.53%	 58,733,900 	29.13	30.74	34.09	29.1				
PDM	2.32	14.04%	 225,620,300 	16.52	18.84	20	16.09				
PDS	-3.31	-35.33%	 570,200,300 	9.37	6.06	14.54	5.35				
PDT	2.15	18.53%	 29,148,600 	11.6	13.75	14.07	11.6				
PE	-6.24	-28.11%	 233,848,400 	22.2	15.96	25.16	11.26				
PEB	14.87	48.34%	 89,129,900 	30.76	45.63	46.88	29.36				
PEB-C	5.29	25.97%	 3,085,800 	20.37	25.66	25.66	20.37				
PEG	9.37	29.24%	 921,950,200 	32.04	41.41	43.53	31.33				
PEI	4.48	23.60%	 160,209,800 	18.98	23.46	24.03	16.42				
PEI-A	1.09	4.33%	 2,598,700 	25.16	26.25	27	25.09				
PEI-B	2.16	9.10%	 2,448,200 	23.73	25.89	26.33	23.69				
PEO	-3.54	-12.93%	 19,950,300 	27.38	23.84	31.54	21.78				
PEP	11.62	14.01%	 1,206,311,700 	82.94	94.56	100.39	77.1				
PER	-5.58	-47.09%	 93,775,600 	11.85	6.27	13.64	6.01				
PES	-2.47	-30.84%	 232,313,400 	8.01	5.54	18.38	4.22				
PF	7.84	28.55%	 265,658,600 	27.46	35.3	35.79	26.51				
PFD	1.82	14.85%	 7,080,300 	12.26	14.08	14.98	12.26				
PFE	0.52	1.70%	 6,579,478,500 	30.63	31.15	32.75	27.7				
PFG	2.63	5.33%	 312,520,600 	49.31	51.94	54.62	41.71				
PFH	-1.01	-5.91%	 1,890,000 	17.08	16.07	21.47	14.09				
PFK	-0.86	-3.20%	 872,300 	26.85	25.99	27.97	25.86				
PFL	0.44	3.89%	 23,152,700 	11.31	11.75	12.61	11.31				
PFN	-0.14	-1.41%	 55,188,300 	9.95	9.81	11.07	9.81				
PFO	1.47	14.58%	 7,172,300 	10.08	11.55	12.1	10.08				
PFS	-1.26	-6.52%	 46,666,200 	19.32	18.06	19.32	16.21				
PFSI	-0.25	-1.42%	 23,969,400 	17.55	17.3	18.68	14.18				
PG	9.68	11.89%	 2,047,476,400 	81.41	91.09	93.46	75.7				
PGEM	-4.05	-22.46%	 59,945,100 	18.03	13.98	18.03	8.2				
PGH	-3.09	-49.84%	 474,059,700 	6.2	3.11	7.18	2.46				
PGP	-3.69	-15.97%	 16,896,100 	23.11	19.42	26.74	19.42				
PGR	-0.28	-1.03%	 949,466,900 	27.27	26.99	27.35	22.59				
PGRE	0.41	2.26%	 133,987,700 	18.18	18.59	18.8	18.06				
PGZ	1.61	9.44%	 6,439,900 	17.05	18.66	19.69	17.05				
PH	0.31	0.24%	 289,765,300 	128.64	128.95	132.78	102.96				
PHD	-1.34	-10.53%	 21,658,900 	12.72	11.38	13.12	11.09				
PHG	-7.97	-21.56%	 162,308,400 	36.97	29	38.36	26.36				
PHH	-0.39	-1.60%	 225,705,000 	24.35	23.96	26.77	21.16				
PHI	3.21	5.34%	 24,026,600 	60.08	63.29	78.68	58				
PHK	-0.4	-3.43%	 162,766,600 	11.65	11.25	13.69	11.15				
PHM	1.09	5.35%	 1,548,435,000 	20.37	21.46	21.72	16.66				
PHT	0.12	0.70%	 18,280,800 	17.04	17.16	18.59	16.52				
PHX	-10.13	-30.32%	 16,185,500 	33.41	23.28	67.33	16.21				
PII	5.6	3.85%	 159,233,300 	145.64	151.24	158.43	119.98				
PIM	-0.23	-4.56%	 37,826,700 	5.04	4.81	5.2	4.81				
PIR	-7.68	-33.28%	 517,948,400 	23.08	15.4	23.32	11.68				
PIY	0.2	0.78%	 318,600 	25.56	25.76	26.91	25.18				
PJC	18.54	46.88%	 35,423,600 	39.55	58.09	59.35	37.13				
PJH	3.92	18.56%	 18,398,500 	21.12	25.04	25.35	21.12				
PKD	-5.06	-62.24%	 228,795,700 	8.13	3.07	8.38	2.58				
PKE	-3.79	-13.20%	 15,854,400 	28.72	24.93	32.44	21.62				
PKG	14.77	23.34%	 246,765,200 	63.28	78.05	79.69	58.61				
PKI	2.5	6.06%	 224,924,500 	41.23	43.73	48.25	39.83				
PKO	-3.2	-11.33%	 15,266,500 	28.25	25.05	29.59	24.76				
PKX	-14.19	-18.19%	 70,311,800 	78	63.81	86.37	63.51				
PKY	-0.9	-4.67%	 152,723,700 	19.29	18.39	21.7	17.07				
PL-C	3.97	18.29%	 6,364,900 	21.7	25.67	26.15	21.7				
PL-E	4.13	19.47%	 3,458,300 	21.21	25.34	25.7	21.21				
PLD	6.08	16.45%	 595,957,900 	36.95	43.03	43.64	36.51				
PLNT	0	0.00%	 -   	0	0	0	0				
PLOW	4.61	27.41%	 38,075,300 	16.82	21.43	24.81	14.32				
PLT	6.57	14.14%	 51,531,700 	46.45	53.02	53.96	41.41				
PM	-5.68	-6.52%	 1,202,776,000 	87.13	81.45	91.34	75.39				
PMC	-0.79	-3.67%	 66,936,800 	21.5	20.71	29.79	19.46				
PMF	2.1	17.17%	 15,346,400 	12.23	14.33	14.44	12.23				
PML	1.22	11.44%	 33,002,500 	10.66	11.88	12.26	10.64				
PMM	0.61	9.19%	 34,688,300 	6.64	7.25	7.3	6.62				
PMO	1.25	11.64%	 24,181,500 	10.74	11.99	12.1	10.73				
PMT	-1.87	-8.14%	 158,186,800 	22.96	21.09	24.44	20.4				
PMX	1.1	11.00%	 17,856,600 	10	11.1	11.21	10				
PNC	13.65	17.59%	 551,026,100 	77.58	91.23	92.93	76.6				
PNC-P	2.51	9.94%	 34,679,600 	25.25	27.76	27.76	25.14				
PNC-Q	3.8	18.90%	 22,587,600 	20.11	23.91	24	20.11				
PNC.W	7.2	40.56%	 7,660,000 	17.75	24.95	26.78	17.35				
PNF	1.36	13.41%	 5,256,500 	10.14	11.5	11.96	10.14				
PNI	1.95	19.06%	 5,513,900 	10.23	12.18	12.24	10.23				
PNM	5.51	22.84%	 111,195,400 	24.12	29.63	31.39	23.53				
PNR	-11.25	-14.48%	 371,881,200 	77.67	66.42	82.81	59.84				
PNTA	3.21	14.23%	 980,300 	22.56	25.77	26.11	22.56				
PNW	15.39	29.08%	 231,264,800 	52.92	68.31	70.63	51.28				
POL	2.56	7.24%	 183,089,600 	35.35	37.91	43.14	32.19				
POR	7.63	25.26%	 146,588,900 	30.2	37.83	40.09	29.07				
POST	-7.38	-14.98%	 191,447,000 	49.27	41.89	60.18	31.67				
POT	2.36	7.16%	 1,196,396,000 	32.96	35.32	38.42	31.24				
PPG	20.745	21.88%	 196,415,100 	94.83	115.575	116.23	88.295				
PPL	6.24	20.74%	 1,093,208,700 	30.09	36.33	37.94	29.59				
PPP	-0.6	-13.51%	 201,449,100 	4.44	3.84	8.29	3.08				
PPR	-0.51	-8.76%	 125,023,300 	5.82	5.31	5.96	5.24				
PPS	13.54	29.94%	 101,656,500 	45.23	58.77	60	44.8				
PPS-A	5.13	8.77%	 124,800 	58.5	63.63	68.5	58.1				
PPT	-0.19	-3.49%	 81,077,000 	5.44	5.25	5.65	5.22				
PPX	4.13	19.88%	 8,400,900 	20.77	24.9	25.01	20.77				
PQ	-2.32	-13.43%	 219,552,000 	17.28	14.96	30.36	12.96				
PRA	-3.33	-6.87%	 57,151,800 	48.48	45.15	48.48	42.9				
PRE-D	2.79	12.32%	 4,962,800 	22.65	25.44	25.89	22.65				
PRE-E	1.34	5.30%	 9,032,800 	25.3	26.64	27.85	25.3				
PRE-F	4.48	22.16%	 10,271,700 	20.22	24.7	25.55	20.22				
PRGO	13.7	8.93%	 283,015,700 	153.46	167.16	168.76	126.87				
PRH	4.14	19.87%	 21,576,800 	20.84	24.98	25.12	20.84				
PRI	11.35	26.45%	 61,264,300 	42.91	54.26	55.6	39.51				
PRLB	-4.02	-5.65%	 92,023,900 	71.18	67.16	86.51	58.6				
PRO	-12.42	-31.13%	 34,279,800 	39.9	27.48	41.06	21.59				
PRU	-1.76	-1.91%	 632,532,900 	92.22	90.46	93.16	77.61				
PSA	34.33	22.81%	 157,438,100 	150.52	184.85	189.35	148.95				
PSA-A	0.12	0.48%	 2,816,400 	24.81	24.93	24.93	24.45				
PSA-S	3.68	17.04%	 10,955,800 	21.6	25.28	25.7	21.6				
PSA-T	3.63	17.20%	 10,989,300 	21.1	24.73	25.48	21.09				
PSA-U	4.32	21.38%	 7,535,000 	20.21	24.53	25	20.21				
PSA-V	3.95	20.23%	 14,297,700 	19.53	23.48	24	19.53				
PSA-W	4.1	21.75%	 13,169,300 	18.85	22.95	23.93	18.85				
PSA-X	4.25	22.52%	 6,605,200 	18.87	23.12	24	18.87				
PSA-Y	1.36	5.48%	 19,462,500 	24.84	26.2	26.58	24.71				
PSA-Z	0.46	1.85%	 12,441,800 	24.8	25.26	25.68	24.52				
PSB	3.12	4.08%	 22,497,300 	76.42	79.54	86.85	75.21				
PSB-S	3.7	16.93%	 4,781,700 	21.85	25.55	26.2	21.85				
PSB-T	4.5	22.28%	 7,036,400 	20.2	24.7	25.45	20.2				
PSB-U	4.57	23.79%	 5,998,200 	19.21	23.78	24.13	19.21				
PSB-V	4.22	21.96%	 3,124,200 	19.22	23.44	24.05	19.22				
PSF	1.01	4.09%	 9,725,300 	24.69	25.7	26.86	24.1				
PSG	1.34	8.05%	 15,791,600 	16.65	17.99	18.24	15.74				
PSO	-3.95	-17.63%	 94,630,800 	22.4	18.45	22.4	16.6				
PSX	-5.43	-7.04%	 939,652,700 	77.13	71.7	87.51	65.09				
PSXP	31	81.73%	 42,374,600 	37.93	68.93	79.47	36.08				
PTR	1.22	1.11%	 41,971,600 	109.74	110.96	149.48	94.75				
PTY	-1.36	-7.88%	 61,230,000 	17.26	15.9	18.99	15.9				
PUK	1.17	2.60%	 54,305,600 	45	46.17	48.74	38.88				
PUK-A	0.9	3.66%	 3,700,100 	24.61	25.51	26.2	24.61				
PUK.P	0.78	3.16%	 3,266,100 	24.72	25.5	26.16	24.72				
PVG	0.63	12.21%	 143,853,300 	5.16	5.79	8.6	4.17				
PVH	-7.85	-5.77%	 255,083,700 	136.02	128.17	137.62	107.87				
PVTD	2.4	10.08%	 2,305,200 	23.8	26.2	26.49	23.8				
PWE	-6.28	-75.12%	 709,552,600 	8.36	2.08	10.14	1.98				
PWR	-3.17	-10.04%	 435,874,900 	31.56	28.39	37.2	25.53				
PX	-0.47	-0.36%	 286,556,600 	130.03	129.56	134.67	118.81				
PXD	-35.22	-19.13%	 432,650,600 	184.07	148.85	233.07	130.6				
PYN	1.12	12.95%	 4,314,900 	8.65	9.77	9.99	8.6				
PYS	0.53	2.55%	 1,168,100 	20.77	21.3	23.9	19.5				
PYT	2.78	16.63%	 993,200 	16.72	19.5	22.8	16.53				
PZC	1.51	16.41%	 12,400,000 	9.2	10.71	10.72	9.2				
PZE	-0.61	-10.99%	 46,955,100 	5.55	4.94	7.2	4.34				
PZN	-2.3	-19.56%	 14,525,300 	11.76	9.46	12.4	8.46				
Q	12.53	27.04%	 175,303,000 	46.34	58.87	60.66	45.8				
QEP	-10.43	-34.03%	 679,325,900 	30.65	20.22	35.57	18.64				
QSR	3.75	10.63%	 38,278,100 	35.29	39.04	41.9	35.29				
QTM	0.56	46.67%	 326,669,000 	1.2	1.76	1.81	0.99				
QTS	9.06	36.56%	 25,220,800 	24.78	33.84	35.51	21.08				
QTWO	3.67	24.19%	 45,522,800 	15.17	18.84	20.3	10.03				
QUAD	-4.27	-15.68%	 37,799,900 	27.23	22.96	27.23	18.26				
R	19.07	25.85%	 140,467,300 	73.78	92.85	95.52	68.76				
RAD	2.46	48.62%	 6,573,347,300 	5.06	7.52	8.5	4.51				
RAI	14.28	28.57%	 598,274,800 	49.99	64.27	66.93	46.96				
RAS	-1.3	-14.49%	 190,344,600 	8.97	7.67	8.97	6.94				
RAS-A	0.92	4.11%	 3,254,700 	22.4	23.32	24.91	22.37				
