Ticker	Yearly Change	Percentage Charge	Stock Volume	Quote at BoY	Quote at EoY	LTM_Max	LTM_Min			Ticker	Value
BERY	12.55	34.69%	 401,288,900 	36.18	48.73	51.38	28.42				
BETR	-2.71	-23.52%	 195,829,100 	11.52	8.81	17.08	8.81				
BF.A	-8.805	-15.99%	 3,997,700 	55.055	46.25	56.12	46.25				
BF.B	-4.72	-9.51%	 207,618,300 	49.64	44.92	51.695	44.36				
BFAM	3.22	4.82%	 60,671,800 	66.8	70.02	72.3	60.59				
BFK	-0.91	-6.17%	 26,526,700 	14.75	13.84	15.99	13.52				
BFO	0.07	0.47%	 2,159,000 	14.94	15.01	15.34	14.94				
BFR	-1.65	-8.65%	 27,279,300 	19.08	17.43	23.1	16.5				
BFS	15.34	29.92%	 8,876,900 	51.27	66.61	68.58	47.77				
BFS-C	-0.96	-3.67%	 2,406,000 	26.15	25.19	26.9	25.01				
BFZ	-1.46	-9.15%	 15,918,400 	15.95	14.49	16.96	14.13				
BG	3.96	5.80%	 319,894,000 	68.28	72.24	73.61	47.79				
BGB	1.97	14.73%	 50,494,700 	13.37	15.34	15.38	12.2				
BGC	5.62	41.85%	 155,246,900 	13.43	19.05	20.2	6.6				
BGCA	-1.21	-4.50%	 2,415,700 	26.91	25.7	27.38	24.54				
BGE-B	-0.5	-1.92%	 1,785,600 	26	25.5	26.94	25.13				
BGG	4.96	28.67%	 111,641,100 	17.3	22.26	24	15.81				
BGH	2.74	16.62%	 19,094,900 	16.49	19.23	19.23	14.79				
BGR	1.91	15.24%	 26,893,200 	12.53	14.44	14.95	10.41				
BGS	8.78	25.07%	 175,079,500 	35.02	43.8	51.59	32.17				
BGT	1.58	12.64%	 18,501,000 	12.5	14.08	14.21	11.69				
BGX	2.44	18.10%	 16,227,900 	13.48	15.92	16.08	12.27				
BGY	-0.73	-11.70%	 94,861,900 	6.24	5.51	6.24	5.35				
BH	147.38	45.23%	 1,260,700 	325.82	473.2	485.62	323.7				
BHE	9.83	47.56%	 80,445,900 	20.67	30.5	31.1	18.76				
BHI	18.82	40.78%	 967,940,800 	46.15	64.97	66.89	38.88				
BHK	0.37	2.93%	 35,239,200 	12.64	13.01	14.33	12.44				
BHL	0.77	5.91%	 3,600,800 	13.02	13.79	13.88	12.58				
BHLB	7.74	26.59%	 30,540,600 	29.11	36.85	37.05	25.03				
BHP	10.02	38.90%	 1,081,211,300 	25.76	35.78	39.57	19.38				
BID	14.1	54.74%	 281,674,400 	25.76	39.86	41.65	19.13				
BIF	1.2	15.50%	 40,718,900 	7.74	8.94	9.07	6.68				
BIG	11.67	30.28%	 260,335,600 	38.54	50.21	56.02	35.88				
BIO	43.62	31.46%	 33,420,600 	138.66	182.28	183.46	123.93				
BIO.B	45.47	33.03%	 42,800 	137.68	183.15	183.15	124.5				
BIO.W	-0.71	-50.35%	 903,700 	1.41	0.7	2	0.25				
BIOA	-0.68	-11.00%	 16,265,400 	6.18	5.5	6.47	2.89				
BIP	8.1967	32.43%	 60,328,100 	25.2733	33.47	34.64	21.3867				
BIT	0.67	4.24%	 36,290,300 	15.81	16.48	17.42	14.8				
BITA	-9.34	-33.03%	 155,442,800 	28.28	18.94	32.68	16.41				
BJZ	-0.01	-0.07%	 2,663,700 	15.04	15.03	15.28	14.92				
BK	6.16	14.94%	 1,494,428,700 	41.22	47.38	49.17	32.74				
BK-C	-2.82	-10.92%	 12,482,700 	25.82	23	27.2	22.93				
BKD	-6.04	-32.72%	 912,146,700 	18.46	12.42	19.3	11.27				
BKE	-7.98	-25.93%	 117,372,700 	30.78	22.8	34.64	20.05				
BKFS	4.74	14.34%	 41,245,600 	33.06	37.8	41.04	26				
BKH	14.91	32.11%	 118,777,200 	46.43	61.34	64.08	45.57				
BKHU	13.44	24.25%	 13,441,700 	55.43	68.87	71.6	53.4				
BKK	-0.67	-4.22%	 11,102,300 	15.86	15.19	16.94	15.19				
BKN	-0.7	-4.55%	 12,872,600 	15.39	14.69	18.16	14.36				
BKS	2.44	28.01%	 234,506,800 	8.71	11.15	13.52	7.33				
BKT	-0.05	-0.78%	 31,773,000 	6.38	6.33	6.66	6.16				
BKU	1.63	4.52%	 245,736,300 	36.06	37.69	38.22	28.13				
BLD	4.83	15.70%	 80,189,300 	30.77	35.6	39.42	23.28				
BLH	-0.21	-1.41%	 1,492,600 	14.94	14.73	15.12	14.73				
BLK	40.02	11.75%	 175,150,600 	340.52	380.54	398.45	289.72				
BLL	2.34	3.22%	 399,946,600 	72.73	75.07	82.02	63.89				
BLW	0.59	4.05%	 27,689,600 	14.58	15.17	15.81	13.33				
BLX	3.51	13.54%	 42,530,100 	25.93	29.44	30.34	20.38				
BMA	6.23	10.72%	 30,241,100 	58.12	64.35	80.79	55.46				
BME	-7.6	-19.31%	 8,110,300 	39.35	31.75	39.35	30.96				
BMI	-21.64	-36.93%	 27,831,400 	58.59	36.95	76.55	30.7				
BML-G	1.67	9.12%	 3,750,000 	18.32	19.99	23.12	16.13				
BML-H	1.55	8.45%	 8,027,900 	18.34	19.89	23.75	16.18				
BML-I	-0.63	-2.45%	 8,973,200 	25.67	25.04	26.37	24.5				
BML-J	2.13	9.84%	 3,305,700 	21.64	23.77	24.51	19.8				
BML-L	1.17	5.45%	 5,565,300 	21.48	22.65	24.29	19.81				
BMO	15.5	27.47%	 159,029,700 	56.42	71.92	73.51	48.4				
BMS	3.13	7.00%	 189,758,700 	44.69	47.82	54.08	43.25				
BMY	-10.35	-15.05%	 2,325,469,000 	68.79	58.44	76.77	49.23				
BNED	1.52	15.28%	 62,822,600 	9.95	11.47	12.83	8.57				
BNJ	-0.95	-6.25%	 4,045,300 	15.19	14.24	16.93	14.14				
BNS	15.24	37.69%	 224,508,200 	40.44	55.68	58.7	35.8				
BNY	-1.67	-10.72%	 6,234,800 	15.58	13.91	16.82	13.63				
BOE	-1.19	-9.33%	 56,213,000 	12.76	11.57	12.76	10.53				
BOH	25.79	41.00%	 61,084,400 	62.9	88.69	89.31	55.26				
BOOT	0.23	1.87%	 101,183,200 	12.29	12.52	16.74	5.53				
BORN	-0.12	-8.22%	 12,794,100 	1.46	1.34	1.82	1.24				
BOX	-0.1	-0.72%	 253,187,700 	13.96	13.86	16.34	9.12				
BOXC	0.64	3.37%	 446,400 	19.01	19.65	23.08	16.44				
BP	6.12	19.58%	 2,007,070,100 	31.26	37.38	37.4	27.64				
BPI	2.52	33.11%	 29,019,400 	7.61	10.13	10.79	6.25				
BPK	-0.52	-3.35%	 10,077,700 	15.5	14.98	15.68	14.98				
BPL	0.2	0.30%	 157,904,700 	65.96	66.16	74.4	50.35				
BPT	-1.19	-4.77%	 76,348,400 	24.94	23.75	32.66	12.27				
BPY	-1.25	-5.38%	 35,370,700 	23.24	21.99	24.86	18.84				
BQH	-0.83	-5.59%	 1,405,600 	14.85	14.02	16.35	13.7				
BR	12.57	23.39%	 180,467,900 	53.73	66.3	71.41	49.64				
BRC	14.57	63.40%	 59,019,900 	22.98	37.55	39.45	20.84				
BRFS	0.94	6.80%	 415,339,100 	13.82	14.76	18.11	11.24				
BRK.A	46321	23.42%	 70,311 	197800	244121	249711	10000				
BRK.B	30.94	23.43%	 942,404,200 	132.04	162.98	166.62	124.13				
BRO	12.76	39.75%	 181,766,200 	32.1	44.86	45.11	28.87				
BRS	-5.42	-20.93%	 248,357,500 	25.9	20.48	26.45	9.73				
BRSS	13	61.03%	 34,151,500 	21.3	34.3	35	18.97				
BRT	1.85	29.18%	 1,859,500 	6.34	8.19	8.2	5.41				
BRX	-1.4	-5.42%	 534,529,000 	25.82	24.42	28.96	21.1				
BSAC	4.23	23.98%	 100,256,700 	17.64	21.87	23.48	15.98				
BSBR	5	128.53%	 398,452,500 	3.89	8.89	9.02	3.05				
BSD	-0.36	-2.60%	 5,297,900 	13.85	13.49	15.9	13.21				
BSE	-0.61	-4.45%	 4,136,900 	13.72	13.11	15.24	12.69				
BSL	3.23	21.75%	 19,038,100 	14.85	18.08	18.22	13.44				
BSM	4.35	30.15%	 42,909,400 	14.43	18.78	19.55	10.79				
BSMX	-1.48	-17.07%	 373,672,300 	8.67	7.19	10.01	6.75				
BST	0.63	3.64%	 19,262,400 	17.31	17.94	19	14.08				
BSX	3.19	17.30%	 2,419,288,000 	18.44	21.63	24.48	16.07				
BT	-11.58	-33.46%	 110,292,400 	34.61	23.03	35.87	22.05				
BTA	-0.22	-1.91%	 10,794,800 	11.5	11.28	13.24	10.77				
BTE	1.64	50.62%	 710,526,400 	3.24	4.88	6.7	1.32				
BTO	8.24	29.40%	 21,062,600 	28.03	36.27	36.94	19.99				
BTT	0.26	1.21%	 44,348,600 	21.57	21.83	24.41	21.17				
BTZ	0.63	5.11%	 63,137,800 	12.34	12.97	13.68	11.72				
BUD	-19.56	-15.65%	 447,681,000 	125	105.44	133.44	99.91				
BUI	1.63	9.71%	 16,111,600 	16.78	18.41	20.58	15.02				
BURL	41.85	97.55%	 335,118,300 	42.9	84.75	89.68	41.59				
BVN	7	163.55%	 507,095,600 	4.28	11.28	16.3	3.38				
BW	-4.28	-20.51%	 109,854,400 	20.87	16.59	23.66	13.25				
BWA	-3.79	-8.77%	 625,345,800 	43.23	39.44	43.23	27.69				
BWG	0.25	2.16%	 26,440,900 	11.58	11.83	14.07	10.28				
BWP	4.38	33.74%	 228,551,400 	12.98	17.36	18.37	9.59				
BWXT	7.93	24.96%	 175,738,300 	31.77	39.7	40.52	27.09				
BX	-2.21	-7.56%	 1,196,735,100 	29.24	27.03	29.81	22.96				
BXC	2.17	40.94%	 9,241,000 	5.3	7.47	9.18	3.3				
BXE	-0.27	-22.31%	 242,249,200 	1.21	0.94	1.42	0.74				
BXMT	3.31	12.37%	 150,895,800 	26.76	30.07	31.25	22.66				
BXMX	-0.71	-5.29%	 61,691,800 	13.43	12.72	13.47	11.18				
BXP	-1.76	-1.38%	 201,060,500 	127.54	125.78	143.61	108.18				
BXP-B	-1.18	-4.68%	 2,901,200 	25.22	24.04	26.95	23.28				
BXS	7.06	29.43%	 171,143,500 	23.99	31.05	31.6	18.96				
BYD	0.3	1.51%	 349,763,800 	19.87	20.17	21.46	14.96				
BYM	-0.99	-6.65%	 13,804,300 	14.88	13.89	16.25	13.56				
BZH	1.81	15.75%	 209,095,800 	11.49	13.3	15.47	6.32				
C	7.68	14.84%	 5,606,480,500 	51.75	59.43	61.09	34.98				
C-C	-1.14	-4.39%	 14,039,900 	25.95	24.81	26.52	24.01				
C-J	-0.03	-0.11%	 27,549,800 	28.01	27.98	30.34	25.75				
C-K	-0.51	-1.83%	 37,907,700 	27.86	27.35	29.98	25.55				
C-L	-1.29	-4.70%	 11,071,400 	27.47	26.18	28.21	25.51				
C-N	-0.17	-0.65%	 48,171,600 	25.99	25.82	26.48	24.92				
C-P	-0.78	-2.76%	 2,123,700 	28.31	27.53	29.05	26.55				
C-S	0.77	3.14%	 50,086,600 	24.53	25.3	27.56	24.09				
C.A	-0.03	-16.67%	 158,592,500 	0.18	0.15	0.21	0.02				
CAA	-3.91	-10.31%	 373,575,200 	37.92	34.01	40.44	27.88				
CAB	11.82	25.29%	 237,011,500 	46.73	58.55	63.38	39.1				
CABO	188.07	43.37%	 9,902,800 	433.66	621.73	623.87	396.52				
CACI	31.52	33.97%	 48,164,400 	92.78	124.3	133.2	80.72				
CAE	2.88	25.97%	 18,387,100 	11.09	13.97	14.87	9.6				
CAF	-2.92	-14.67%	 40,320,700 	19.91	16.99	19.91	14.4				
CAG	-2.61	-6.19%	 771,793,500 	42.16	39.55	48.68	34.3				
CAH	-17.3	-19.38%	 628,679,300 	89.27	71.97	89.68	65.17				
CAI	-1.41	-13.99%	 25,173,400 	10.08	8.67	10.36	4.86				
CAJ	-1.99	-6.60%	 73,608,500 	30.13	28.14	30.79	26.82				
CAL	6	22.37%	 83,017,600 	26.82	32.82	35.92	21.47				
CALX	-0.17	-2.16%	 48,517,800 	7.87	7.7	8.13	5.67				
CAPL	-0.73	-2.82%	 20,861,700 	25.92	25.19	27.76	18.8				
CAT	24.78	36.46%	 1,383,911,100 	67.96	92.74	97.33	57.91				
CATO	-6.74	-18.31%	 36,666,000 	36.82	30.08	40.33	28.63				
CB	-0.52	-0.39%	 447,803,800 	132.64	132.12	133.32	108				
CBA	0.99	12.09%	 55,111,900 	8.19	9.18	9.27	4.77				
CBB	4.35	24.17%	 179,058,000 	18	22.35	25.1	14.5				
CBB-B	0.9	1.87%	 984,000 	48.01	48.91	51.13	47.88				
CBD	6.03	57.32%	 201,832,300 	10.52	16.55	19.38	8.01				
CBG	-3.09	-8.94%	 735,275,000 	34.58	31.49	34.58	23.32				
CBI	-7.24	-18.57%	 412,542,700 	38.99	31.75	41.01	26.46				
CBK	0.69	41.82%	 87,558,500 	1.65	2.34	2.91	1.21				
CBL	-0.87	-7.03%	 593,562,600 	12.37	11.5	14.29	9.1				
CBL-D	-0.84	-3.32%	 12,131,500 	25.29	24.45	25.59	21.11				
CBL-E	-1.98	-7.94%	 8,890,800 	24.95	22.97	26.46	20.63				
CBM	6.86	14.57%	 104,409,500 	47.09	53.95	58.85	31.12				
CBO	18	1800.00%	 373,700 	1	19	21.57	1				
CBPX	5.64	32.30%	 96,353,200 	17.46	23.1	24.54	13.93				
CBR	-2.88	-82.05%	 131,726,900 	3.51	0.63	3.51	0.63				
CBS	16.49	34.99%	 1,126,395,400 	47.13	63.62	64.85	42.65				
CBS.A	12.7	24.37%	 649,700 	52.12	64.82	66.07	47.56				
CBT	9.66	23.63%	 94,387,900 	40.88	50.54	54.05	36.91				
CBU	21.85	54.71%	 41,128,700 	39.94	61.79	62.24	34.47				
CBZ	3.84	38.95%	 44,063,600 	9.86	13.7	14.05	9.6				
CC	16.73	312.13%	 847,225,700 	5.36	22.09	26.96	3.12				
CCC	-0.25	-1.45%	 80,210,200 	17.25	17	18.6	12.88				
CCE	-17.84	-36.23%	 752,728,300 	49.24	31.4	54.12	31.31				
CCI	0.32	0.37%	 627,529,300 	86.45	86.77	102.56	78.22				
CCJ	-1.86	-15.09%	 536,447,000 	12.33	10.47	13.45	7.46				
CCK	1.87	3.69%	 239,562,200 	50.7	52.57	57.09	44.21				
CCL	-2.42	-4.44%	 1,231,861,000 	54.48	52.06	54.68	41.92				
CCM	-0.24	-4.96%	 7,720,700 	4.84	4.6	5.06	3.52				
CCO	-0.54	-9.66%	 36,220,200 	5.59	5.05	7.25	3.41				
CCP	-5.57	-18.22%	 163,031,900 	30.57	25	31.56	22.79				
CCS	3.29	18.58%	 21,744,300 	17.71	21	21.6	13.47				
CCU	-0.68	-3.14%	 52,563,200 	21.66	20.98	24.07	18.81				
CCV	-0.58	-2.26%	 6,259,300 	25.66	25.08	27.46	24.55				
CCZ	2.69	6.31%	 173,600 	42.61	45.3	59.5	40.21				
CDE	6.61	266.53%	 1,260,975,500 	2.48	9.09	15.98	1.73				
CDI	0.64	9.47%	 24,328,200 	6.76	7.4	8.25	4.38				
CDR	-0.55	-7.77%	 87,764,600 	7.08	6.53	8.04	6.19				
CDR-B	-0.35	-1.42%	 4,098,900 	24.7	24.35	26.98	23.92				
CE	11.41	16.95%	 243,862,600 	67.33	78.74	83.3	55.81				
CEA	-5.79	-20.58%	 7,604,700 	28.14	22.35	30.72	21.2				
CEB	-0.79	-1.29%	 54,603,100 	61.39	60.6	66.46	47.95				
CEE	3.94	23.69%	 4,122,900 	16.63	20.57	20.69	14.63				
CEL	1.73	27.90%	 5,664,900 	6.2	7.93	8.55	5.74				
CELP	1.75	19.89%	 9,605,700 	8.8	10.55	11.86	5.82				
CEM	0.38	2.50%	 64,755,800 	15.18	15.56	17.04	9.5				
CEN	1.84	18.18%	 26,641,400 	10.12	11.96	12.7	6.51				
CEO	19.58	18.76%	 40,413,800 	104.38	123.96	138.11	85.34				
CEQP	4.77	22.95%	 151,535,600 	20.78	25.55	25.55	8.09				
CF	-9.33	-22.86%	 1,309,449,700 	40.81	31.48	40.81	21.43				
CFC-B	-0.17	-0.66%	 23,708,900 	25.63	25.46	26.1	24.96				
CFG	9.44	36.04%	 1,747,143,100 	26.19	35.63	36.46	18.14				
CFI	11.68	45.86%	 11,209,100 	25.47	37.15	37.75	23.09				
CFR	28.23	47.05%	 184,461,000 	60	88.23	88.77	42.55				
CFR-A	-0.73	-2.88%	 3,726,800 	25.39	24.66	27.75	22.95				
CFX	12.58	53.88%	 250,488,000 	23.35	35.93	39.75	19.29				
CGA	-0.33	-21.57%	 18,261,900 	1.53	1.2	1.56	1.1				
CGG	-75.46	-84.22%	 10,693,100 	89.6	14.14	89.6	12.04				
CGI	-2.74	-27.70%	 99,335,700 	9.89	7.15	11.52	5.1				
CHA	-0.32	-0.69%	 10,504,100 	46.45	46.13	55.66	42.67				
CHCT	4.6	24.96%	 21,864,800 	18.43	23.03	23.55	16.38				
CHD	1.75	4.12%	 301,126,600 	42.44	44.19	51.67	39.115				
CHE	10.61	7.08%	 28,833,000 	149.8	160.41	161.01	126.08				
CHGG	0.65	9.66%	 145,506,500 	6.73	7.38	8.48	3.47				
CHH	5.64	11.19%	 59,058,400 	50.41	56.05	56.7	41.85				
CHK	2.52	56.00%	 11,706,198,500 	4.5	7.02	8.05	1.59				
CHK-D	29.15	169.48%	 3,652,900 	17.2	46.35	48.9	5.4				
CHKR	-0.67	-22.19%	 32,392,800 	3.02	2.35	3.64	1.83				
CHL	-3.9	-6.92%	 176,938,100 	56.33	52.43	63.72	50.66				
CHMI	5.19	39.92%	 9,032,400 	13	18.19	18.85	12.65				
CHMT	5.93	21.75%	 148,267,000 	27.27	33.2	33.35	24.26				
CHN	-0.47	-3.03%	 6,520,900 	15.52	15.05	16.82	12.85				
CHS	3.72	34.86%	 602,874,700 	10.67	14.39	16.7	9.69				
CHS-A	-0.44	-1.70%	 3,655,000 	25.83	25.39	27.49	24.09				
CHSP	0.7	2.78%	 104,693,000 	25.16	25.86	26.69	20.86				
CHT	1.52	5.06%	 66,418,800 	30.03	31.55	38.41	29.57				
CHU	-0.51	-4.23%	 93,660,700 	12.06	11.55	13.16	9.98				
CI	-12.94	-8.84%	 364,922,100 	146.33	133.39	146.55	116.03				
CIA	2.39	32.17%	 28,784,400 	7.43	9.82	11.69	6.16				
CIB	9.93	37.12%	 93,366,400 	26.75	36.68	42.2	25.12				
CIE	-4.18	-77.41%	 1,395,415,800 	5.4	1.22	5.4	0.84				
CIEN	3.72	17.98%	 796,381,500 	20.69	24.41	24.91	15.73				
CIF	0.26	11.21%	 15,980,100 	2.32	2.58	2.61	2.06				
CIG	0.78	52.00%	 1,128,813,800 	1.5	2.28	3.04	1.04				
CIG.C	0.79	45.40%	 813,400 	1.74	2.53	3.2	1.08				
CII	-0.43	-3.04%	 35,638,800 	14.14	13.71	14.14	11.67				
CIM	3.38	24.78%	 414,242,900 	13.64	17.02	17.64	11.39				
CIM-A	0.02	0.08%	 3,090,300 	25	25.02	25.14	23.56				
CINR	6.68	29.93%	 11,284,000 	22.32	29	32.5	19.73				
CIO	0.99	8.13%	 35,003,100 	12.18	13.17	13.77	10.9				
CIO-A	-1.99	-8.03%	 1,247,900 	24.79	22.8	25	21.95				
CIR	22.73	53.93%	 28,025,900 	42.15	64.88	68.9	32.94				
CIT	2.98	7.51%	 567,129,300 	39.7	42.68	43.85	25.65				
CIVI	-8.89	-30.88%	 24,945,300 	28.79	19.9	29	15.39				
CKH	18.72	35.62%	 36,341,100 	52.56	71.28	72.97	42.35				
CL	-1.18	-1.77%	 839,093,100 	66.62	65.44	75.27	62.45				
CLA	0.59	2.36%	 1,021,500 	24.95	25.54	26.07	23.35				
CLB	11.3	10.39%	 145,787,600 	108.74	120.04	133.97	89.25				
CLC	32.79	66.00%	 82,566,700 	49.68	82.47	82.92	44.29				
CLD	3.53	169.71%	 392,118,700 	2.08	5.61	7.59	1.16				
CLDT	0.07	0.34%	 55,513,400 	20.48	20.55	24.56	16.77				
CLF	6.83	432.28%	 2,775,038,900 	1.58	8.41	10.48	1.26				
CLGX	2.97	8.77%	 141,652,000 	33.86	36.83	42.56	32.19				
CLH	14	33.61%	 105,711,200 	41.65	55.65	57.78	39.35				
CLI	5.67	24.28%	 171,096,000 	23.35	29.02	29.22	17.65				
CLN-A	0.29	1.16%	 5,602,900 	24.97	25.26	26.3	21.5				
CLN-B	0.22	0.90%	 1,205,600 	24.46	24.68	26.42	19.65				
CLN-C	1.39	6.34%	 9,000,200 	21.91	23.3	25.55	18.15				
CLNY	0.77	3.95%	 351,370,700 	19.48	20.25	20.99	15.07				
CLR	28.56	124.28%	 1,258,962,800 	22.98	51.54	58.01	16.04				
CLS	0.82	7.43%	 73,575,200 	11.03	11.85	12.55	8.29				
CLW	20.02	43.97%	 27,439,700 	45.53	65.55	69.17	35.11				
CLX	-6.81	-5.37%	 271,792,200 	126.83	120.02	139.24	112.25				
CM	15.73	23.88%	 122,363,600 	65.87	81.6	85.28	57.54				
CMA	26.28	62.83%	 650,067,500 	41.83	68.11	70.03	31.02				
CMA.W	24.74	176.59%	 4,083,500 	14.01	38.75	40.49	8.1				
CMC	8.09	59.09%	 422,479,200 	13.69	21.78	24.34	12.91				
CMCM	-6.46	-40.32%	 192,017,400 	16.02	9.56	18	8.87				
CMD	-3.74	-4.53%	 3,501,100 	82.49	78.75	85.85	78.69				
CMG	-102.53	-21.37%	 320,341,300 	479.85	377.32	533.69	359.92				
CMI	48.66	55.29%	 475,684,100 	88.01	136.67	146.46	83.52				
CMO	1.45	16.59%	 201,574,700 	8.74	10.19	10.55	7.87				
CMO-E	0.29	1.22%	 3,968,400 	23.75	24.04	25.84	22.36				
CMP	3.08	4.09%	 90,018,000 	75.27	78.35	81.85	66.62				
CMR-B	3.15	18.37%	 1,462,500 	17.15	20.3	23	11.96				
CMR-C	2.95	15.76%	 5,465,600 	18.72	21.67	22.68	12.49				
CMR-D	2.86	14.79%	 5,904,100 	19.34	22.2	23.29	12.7				
CMRE	-4.82	-46.26%	 103,598,200 	10.42	5.6	10.7	5.57				
CMS	5.54	15.35%	 557,379,600 	36.08	41.62	46.17	35.61				
CMS-B	5.9	6.08%	 95,000 	97	102.9	107.73	96.05				
CMU	-0.09	-2.00%	 15,915,200 	4.51	4.42	5.18	4.3				
CNA	6.35	18.07%	 41,810,500 	35.15	41.5	42.07	28.21				
CNC	-9.3	-14.13%	 546,671,700 	65.81	56.51	75.39	50.68				
CNCO	2.22	35.92%	 25,873,600 	6.18	8.4	10.11	5.3				
CND.P	-1.1	-6.88%	 9,511,300 	16	14.9	16	14.3				
CNHI	1.85	27.05%	 397,900,900 	6.84	8.69	9.15	5.76				
CNI	11.52	20.62%	 276,992,200 	55.88	67.4	69.85	47.62				
CNK	4.93	14.75%	 184,291,600 	33.43	38.36	42.23	27.15				
CNNX	13.7	139.09%	 40,849,300 	9.85	23.55	23.72	7.75				
CNO	0.06	0.31%	 427,600,300 	19.09	19.15	20.39	15				
CNP	6.28	34.20%	 1,069,755,500 	18.36	24.64	24.84	16.9				
CNQ	10.05	46.04%	 895,670,400 	21.83	31.88	34.92	15.76				
CNS	3.12	10.24%	 32,303,000 	30.48	33.6	43.55	27.1				
CNX	10.33	130.76%	 1,602,575,800 	7.9	18.23	22.05	4.99				
CNXC	8.98	96.87%	 19,597,000 	9.27	18.25	20.6	6.13				
CO	-0.25	-3.92%	 17,908,000 	6.37	6.12	6.37	4.42				
CODI	2.01	12.65%	 39,931,400 	15.89	17.9	19.3	14.04				
COE	-3.43	-18.07%	 5,603,600 	18.98	15.55	23.95	12.65				
COF	15.06	20.86%	 917,658,700 	72.18	87.24	90.62	58.15				
COF-C	-1.34	-5.07%	 10,853,800 	26.45	25.11	27.81	24.2				
COF-D	-1.59	-5.77%	 14,070,200 	27.55	25.96	29.31	25.3				
COF-F	-1.23	-4.68%	 15,534,200 	26.29	25.06	28.15	24.26				
COF-G	-3.34	-13.35%	 27,482,300 	25.02	21.68	25.78	21.05				
COF-H	0.41	1.67%	 3,441,700 	24.49	24.9	24.9	24.16				
COF-P	-1.4	-5.40%	 18,217,700 	25.91	24.51	26.56	23.86				
COF.W	13.84	44.15%	 1,881,000 	31.35	45.19	49.2	19				
COG	5.67	32.05%	 1,805,900,900 	17.69	23.36	26.5	15.48				
COH	2.29	7.00%	 994,042,600 	32.73	35.02	43.46	30.35				
COL	0.46	0.50%	 246,083,500 	92.3	92.76	96.07	78.3				
COO	40.73	30.35%	 124,181,500 	134.2	174.93	189.9	121.01				
COP	3.45	7.39%	 2,537,059,700 	46.69	50.14	52.64	31.88				
COR	22.65	39.93%	 121,607,800 	56.72	79.37	91.49	55.3				
COR-A	7.1	38.99%	 2,450,600 	18.21	25.31	26.55	14.03				
COR-Z	-0.35	-1.40%	 723,400 	24.96	24.61	24.99	22.86				
CORR	20.04	135.04%	 42,721,500 	14.84	34.88	35.38	11.5				
COT	0.34	3.09%	 196,859,400 	10.99	11.33	17.14	9.18				
COTV	17.29	101.05%	 61,211,000 	17.11	34.4	35.93	17.11				
COTY	-7.32	-28.56%	 1,237,040,400 	25.63	18.31	31.06	18.08				
CP	15.17	11.89%	 236,575,700 	127.6	142.77	156.28	104.17				
CPA	42.57	88.21%	 142,160,900 	48.26	90.83	94.83	44.12				
CPAC	1.56	20.39%	 8,219,600 	7.65	9.21	10.3	6.2				
CPB	7.92	15.07%	 515,993,300 	52.55	60.47	67.55	50.82				
CPE	7.03	84.29%	 1,023,169,600 	8.34	15.37	17.64	5.23				
CPE-A	10.87	26.00%	 2,473,400 	41.81	52.68	53.77	31.15				
CPF	9.4	42.69%	 37,694,100 	22.02	31.42	31.91	18.6				
CPG	1.94	16.65%	 256,755,000 	11.65	13.59	18.16	8.43				
CPK	10.2	17.97%	 19,946,500 	56.75	66.95	70	53.54				
CPL	7.98	107.55%	 102,798,900 	7.42	15.4	15.55	6.75				
CPN	-3.04	-21.01%	 1,144,142,300 	14.47	11.43	16	10.41				
CPPL	-0.33	-1.89%	 169,075,000 	17.48	17.15	18.86	12.22				
CPS	25.79	33.24%	 44,950,500 	77.59	103.38	107.41	64.31				
CPT	7.31	9.52%	 161,446,100 	76.76	84.07	90.67	70.55				
CR	24.28	50.75%	 77,505,700 	47.84	72.12	77.36	43.14				
CRC	18.96	813.73%	 2,130,228,200 	2.33	21.29	21.29	0.3				
CRCM	1.41	19.69%	 31,059,600 	7.16	8.57	11.69	5.04				
CRD.A	4.4	86.79%	 6,570,600 	5.07	9.47	10.47	3.89				
CRD.B	7.25	136.53%	 15,575,600 	5.31	12.56	13.66	4.03				
CRH	5.56	19.29%	 211,153,800 	28.82	34.38	35.18	23.72				
CRI	-2.64	-2.97%	 177,107,800 	89.03	86.39	111.47	84.16				
CRK	0.5	5.35%	 312,801,900 	9.35	9.85	11.2	2.75				
CRL	-4.2	-5.22%	 120,612,100 	80.39	76.19	88.44	67.1				
CRM	-9.94	-12.68%	 1,458,893,700 	78.4	68.46	83.77	54.05				
CRR	-6.74	-39.19%	 190,205,600 	17.2	10.46	23.68	6.08				
CRS	5.9	19.49%	 117,642,700 	30.27	36.17	41.99	25.16				
CRT	4.96	38.12%	 4,869,400 	13.01	17.97	20.35	12.2				
CRY	8.37	77.64%	 47,414,800 	10.78	19.15	20.1	8.97				
CS	-7.38	-34.02%	 1,103,021,400 	21.69	14.31	21.69	10.21				
CSC	26.74	81.82%	 446,337,000 	32.68	59.42	62.35	27.05				
CSI	0.75	4.11%	 6,342,200 	18.26	19.01	21.27	18.03				
CSL	21.6	24.35%	 98,852,800 	88.69	110.29	115.96	77.82				
CSLT	0.68	15.93%	 85,696,100 	4.27	4.95	5.45	2.64				
CSRA	1.84	6.13%	 345,137,900 	30	31.84	32.7	22.15				
CSS	-1.31	-4.62%	 5,316,200 	28.38	27.07	28.97	24.35				
